Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1788189495942,19.1,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>no ball</b>, 2 runs, rubbing salt to the injury. <b>Too many fielders outside the circle and no ball is signalled.</b> Back of a length and outside off, Volschenk slaps it to deep extra cover, they run well for the second"
1788189495952,$undefined,2,NAM,,,<b>Free-hit coming up</b>
1788189538608,19.1,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, 2 runs, excellent work in the deep by the fielder, he has saved 2 important runs for his team. Fuller and slower, Volschenk lofts it in the air over the bowler's head, Burl runs to his left from long-on, covers good ground and pulls it inside"
1788189616100,$undefined,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>THATS OUT!!</b> Run Out!!"
1788189617693,19.2,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>out</b> Zane Green Run Out!! 1 run completed. <b>The skipper has effected a direct hit from the deep</b>, this is a massive moment in the game. Length delivery, Volschenk drives it towards long off and comes back for the second, Raza at long off was quick to the ball and hits the stumps direct at the non striker's end, with Green way short of the crease. He puts in the desperate dive, but that was not enough. <b>Zane Green run out (Sikandar Raza) 54(26) [4s-7 6s-2]</b>"
1788189710833,$undefined,2,NAM,Alexander Volschenk,Brad Evans,"<b>Bernard Scholtz, right handed bat, comes to the crease</b>"
1788189714008,19.3,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>FOUR</b>, this game is still alive! Fuller length delivery on off, Volschenk goes deep in the crease and smashes it over the bowler's head straight down the ground"
1788189742590,$undefined,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>THATS OUT!!</b> Caught!!"
1788189743321,19.4,2,NAM,Alexander Volschenk,Brad Evans,"Brad Evans to Alexander Volschenk, <b>out</b> Caught by Tadiwanashe Marumani!! Excellent innings comes to an end. Full and wide outside off, Volschenk goes for a big drive away from the body and gets an outside edge. It was moving fast towards the right of the keeper, Tadiwanashe Marumani dives full length to his right and <b>clings onto a one-handed blinder.</b> Huge moment in the game as the in-form Volschenk departs. <b>Alexander Volschenk c Tadiwanashe Marumani b Brad Evans 56(29) [4s-3 6s-4]</b>"
1788189812762,$undefined,2,NAM,Jack Brassell,Brad Evans,"<b>Jack Brassell, right handed bat, comes to the crease</b>"
1788189898281,$undefined,2,NAM,Jack Brassell,Brad Evans,"Brad Evans to Jack Brassell, <b>THATS OUT!!</b> Run Out!!"
1788189899080,19.5,2,NAM,Jack Brassell,Brad Evans,"Brad Evans to Jack Brassell, <b>out</b> Bernard Scholtz Run Out!! A non existent single, but they had to go after everything. Length delivery, Brassell smashes it back to the bowler and sets off for a single. Evans had the ball in hand and runs back to break the stumps at the non striker's end, with both the batsmen stranded in the middle. <b>Bernard Scholtz run out (Brad Evans) 0(0)</b>"
1788189901029,$undefined,2,NAM,Jack Brassell,Brad Evans,"<b>Max Heingo, right handed bat, comes to the crease</b>"
1788189907659,$undefined,2,NAM,Jack Brassell,Brad Evans,"Brad Evans to Jack Brassell, <b>THATS OUT!!</b> Bowled!!"
1788189908500,19.6,2,NAM,Jack Brassell,Brad Evans,"Brad Evans to Jack Brassell, <b>out</b> Bowled!! <b>Zimbabwe have prevailed in the thriller.</b> Evans is the hero for them and he bowled under pressure. Fuller length delivery on off, Brassell swings hard and ends up dragging back onto the stumps. All the Zimbabwe players heave a sign of relief. <b>Jack Brassell b Brad Evans 0(2)</b>"
1788190058399,$undefined,2,NAM,,,"<b>17:27 Local Time, 15:27 GMT, 20:57 IST:</b> What a thriller! Namibia came agonisingly close to scripting a sensational comeback after a nightmare start to their chase. Step forward, Brad Evans, with 16 needed off the last over, he delivered under maximum pressure to take Zimbabwe over the line! That said, Zimbabwe will know they got away with one here. A brilliant 100-run partnership between Green and Volschenk flipped the game on its head, with Green's inventive boundary-hitting causing chaos in the field. A heroic effort from Namibia, but a serious reality check for Zimbabwe's bowling and fielding standards. Stick around, the presentation ceremony is coming right up!"
1788190712437,$undefined,2,NAM,,,"<b>Brad Evans (Player of the Match, 67 runs with the bat and 3/41 with the ball):</b> [On taking his first Player of the Match award in international cricket] Yeah, pretty good. The man standing over there has stolen a few from me, but it's good to get over the line and secure a good win. [On the pressure of bowling the final over] I enjoy those moments. I had a simple plan and just tried to execute it, and luckily it paid off here. [On his 94-run partnership with Ryan Burl] Yeah, it's something that I've been working on really hard, and it's come on leaps and bounds in the last six months or so. I'm really proud of my progress with the bat, and I just want to keep contributing in every area."
1788190807516,$undefined,2,NAM,,,$29
1788190955410,$undefined,2,NAM,,,$28
1788191614563,$undefined,2,NAM,,,"That brings us to the end of today's coverage. We hope you enjoyed every moment of this thrilling contest. Do join us again tomorrow as the action continues. From all of us here, goodbye and take care!"
