Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1789578964918,$undefined,$undefined,,,,"<b>Sri Lanka</b> Squad: Pathum Nissanka, Kamil Mishara(w), Lahiru Udara, Charith Asalanka(c), Dasun Shanaka, Kamindu Mendis, Wanindu Hasaranga, Dunith Wellalage, Maheesh Theekshana, Dushmantha Chameera, Eshan Malinga, Janith Liyanage, Dilshan Madushanka, Pavan Rathnayake, Nuwan Thushara, Tharindu Ratnayake"
1789579012225,$undefined,$undefined,,,,"<b>England</b> Squad: Aneurin Donald, Jos Buttler(w), Harry Brook(c), Tom Banton, Jordan Cox, Will Jacks, Jamie Overton, Liam Dawson, Josh Tongue, Sonny Baker, Adil Rashid, Ben Duckett, Saqib Mahmood, Jofra Archer, Gus Atkinson, James Coles"
1789579013508,$undefined,$undefined,,,,<b>Squads:</b>
