Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1789833755332,8.5,2,ENG,Harry Brook,Wanindu Hasaranga,"Wanindu Hasaranga to Harry Brook, <b>out</b> Harry Brook Run Out!! A bad call for a single and there was no run there. Full on middle, pushed to the right of Wanindu Hasaranga and both batters set off, also Brook stopped for a fraction of a second and that cost him. Hasaranga gets to the ball, turns around and hits direct to catch the England captain just short. <b>Harry Brook run out (Wanindu Hasaranga) 33(21) [4s-3 6s-1]</b>"
1789833834969,$undefined,2,ENG,Tom Banton,Wanindu Hasaranga,"<b>Tom Banton, right handed bat, comes to the crease</b>"
1789833842443,8.6,2,ENG,Jos Buttler,Wanindu Hasaranga,"Wanindu Hasaranga to Jos Buttler, 1 run, short and wide outside off, Jos Buttler stays low to cut to sweeper cover"
1789833901704,$undefined,2,ENG,Jos Buttler,Eshan Malinga,<b>Eshan Malinga [1.0-0-16-0] is back into the attack</b>
1789833910231,9.1,2,ENG,Jos Buttler,Eshan Malinga,"Eshan Malinga to Jos Buttler, <b>FOUR</b>, almost yorker length and that's deft hands from Jos Buttler. It's outside off and he opens the face of the bat and guides it wide of backward point, places it wide of the square third man too"
1789833949681,9.2,2,ENG,Jos Buttler,Eshan Malinga,"Eshan Malinga to Jos Buttler, <b>SIX</b>, <b>50 for Jos Buttler.</b> He is in some form at the moment. A slower-ball off-cutter and dug in short outside off, Buttler goes on the back foot and pulls dismissively over wide long-on"
1789833949691,$undefined,2,ENG,,,"<b>Buttler - Brook last four partnerships</b><br>vs IND, Southampton: 233 (103)<br>vs SL, Southampton: 128 (60) <br>vs SL, Cardiff: 4 (3) <br>vs SL, Manchester: 85 (38)"
1789834009466,9.3,2,ENG,Jos Buttler,Eshan Malinga,"Eshan Malinga to Jos Buttler, 2 runs, full on middle, Jos Buttler gets forward to flick between long-on and deep mid-wicket for two"
1789834046824,9.4,2,ENG,Jos Buttler,Eshan Malinga,"Eshan Malinga to Jos Buttler, <b>SIX</b>, fitting that Jos Buttler finishes it off. One-handed six over mid-wicket and Buttler is all smiles. Hugs Tom Banton. It's a slower-ball off-cutter and on a good length, doesn't get up much, Buttler pulls and despite losing his bottom-hand, the ball flies all the way"
1789834096220,$undefined,2,ENG,,,"<b>17:08 Local Time, 16:08 GMT, 21:38 IST:</b> What a hammering this is again. Sri Lanka have been ruthlessly demolished today. Just 9.4 overs taken to reach the target of 125. This has been a rout. And a series to forget for Sri Lanka. <b>Now England are No. 1 in the world in this format.</b> The chase was easy as Jos Buttler and Harry Brook sealed it with that stand after Aneurin Donald fell to the SLA of Tharindu Ratnayake. Sri Lanka were very poor with the ball with wides gifted down leg and also they tried too many things only to be punished. This is a series that Sri Lanka would want to forget in a hurry and move on. Nothing went right for them. Stay tuned for the post-match stuff..."
1789834096230,$undefined,2,ENG,,,"This is England’s 15th straight T20I win over Sri Lanka, equalling Pakistan’s record against Zimbabwe for the most consecutive wins against an opponent among the full-member sides.<br><br>This is England’s 23rd win in their last 26 completed matches since Harry Brook took over as limited-overs captain last summer."
