Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1790246175610,$undefined,$undefined,,,,"<b>Ghana</b> Squad: Jayant Gautam, Judah Solomon, Obed Harvey(c), Richmond Baaleri, Philip Yevugah, Devender Singh Malik, Joseph Theodore(w), Nitesh, David Ateak, Prince Adotei, Vincent Ateak, Ayushmaan Mishra, Stanley Carson, Alex Osei"
1790246242494,$undefined,$undefined,,,,"<b>Sierra Leone</b> Squad: Raymond Coker, Alusine Turay, Abu Kamara, Yegbeh Jalloh, Eric Turay(w), Lansana Lamin(c), Brima Ansumana, George Sesay, Mohamed Turay, Samuel Conteh, Solomon Williams, Ibrahim Kpaka, Aliya Kamara, David Halloway"
1790246246571,$undefined,$undefined,,,,<b>Squads:</b>
1790331140830,$undefined,$undefined,,,,<b>Ghana have won the toss and have opted to field</b>
1790331249452,$undefined,$undefined,,,,"<b>Ghana</b> (Playing XI): Vincent Ateak, Philip Yevugah, Richmond Baaleri, Alex Osei, Obed Harvey(c), Judah Solomon, Joseph Theodore(w), Ayushmaan Mishra, Nitesh, Jayant Gautam, David Ateak"
1790331368253,$undefined,$undefined,,,,"<b>Sierra Leone</b> (Playing XI): Raymond Coker, Alusine Turay, Abu Kamara, Yegbeh Jalloh, Eric Turay(w), Lansana Lamin(c), George Sesay, Mohamed Turay, Ibrahim Kpaka, Samuel Conteh, Aliya Kamara"
1790331372076,$undefined,$undefined,,,,<b>Teams:</b>
