Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1789699087227,$undefined,$undefined,,,,"<b>Hong Kong, China</b> Squad: Babar Hayat, Anshuman Rath(w), Nizakat Khan, Anas Khan, Shiv Mathur, Yasim Murtaza(c), Shahid Wasif, Hafeez Khan, Rajab Hussain, Ehsan Khan, Nasrulla Rana, Mohammad Ghazanfar, Mohammad Waheed, Ayush Shukla, Hassan Khan Mohammad"
1789699144412,$undefined,$undefined,,,,"<b>Japan</b> Squad: Kendel Fleming(c), Wataru Miyauchi(w), Alester Fleming, Kohei Kubota, Declan Suzuki, Tsuyoshi Takada, Makoto Taniyama, Lachlan Yamamoto-Lake, Reo Sakurano Thomas, Ibrahim Takahashi, Charlie Hara-Hinze, Benjamin Ito Davis, Shirai Patmore, Shoma Slater, Jake Kusuda-Nairn"
1789699153813,$undefined,$undefined,,,,<b>Squads:</b>
1789699153823,$undefined,$undefined,,,,<b>Periodic updates only</b>
1789792439281,16.4,2,HKC,Ehsan Khan,Shoma Slater,"Shoma Slater to Ehsan Khan, 1 run"
1789792440924,16.5,2,HKC,Shahid Wasif,Shoma Slater,"Shoma Slater to Shahid Wasif, 1 run"
1789792441340,16.6,2,HKC,Ehsan Khan,Shoma Slater,"Shoma Slater to Ehsan Khan, no run"
1789792453565,$undefined,2,HKC,Shahid Wasif,Benjamin Ito Davis,<b>Benjamin Ito Davis [3.0-1-6-3] is back into the attack</b>
1789792463802,17.1,2,HKC,Shahid Wasif,Benjamin Ito Davis,"Benjamin Ito Davis to Shahid Wasif, leg byes, 1 run"
1789792467101,17.2,2,HKC,Ehsan Khan,Benjamin Ito Davis,"Benjamin Ito Davis to Ehsan Khan, 2 runs"
1789792468552,17.3,2,HKC,Ehsan Khan,Benjamin Ito Davis,"Benjamin Ito Davis to Ehsan Khan, 1 run"
1789792470329,17.4,2,HKC,Shahid Wasif,Benjamin Ito Davis,"Benjamin Ito Davis to Shahid Wasif, no run"
1789792472926,17.5,2,HKC,Shahid Wasif,Benjamin Ito Davis,"Benjamin Ito Davis to Shahid Wasif, 1 run"
1789792474843,17.6,2,HKC,Ehsan Khan,Benjamin Ito Davis,"Benjamin Ito Davis to Ehsan Khan, 1 run"
1789792488206,$undefined,2,HKC,Ehsan Khan,Charlie Hara-Hinze,<b>Charlie Hara-Hinze [3.0-0-12-2] is back into the attack</b>
1789792522919,18.1,2,HKC,Ehsan Khan,Charlie Hara-Hinze,"Charlie Hara-Hinze to Ehsan Khan, leg byes, 1 run"
1789792526352,18.2,2,HKC,Shahid Wasif,Charlie Hara-Hinze,"Charlie Hara-Hinze to Shahid Wasif, 3 runs"
1789792527758,18.3,2,HKC,Ehsan Khan,Charlie Hara-Hinze,"Charlie Hara-Hinze to Ehsan Khan, 1 run"
1789792529975,18.4,2,HKC,Shahid Wasif,Charlie Hara-Hinze,"Charlie Hara-Hinze to Shahid Wasif, no run"
1789792531623,18.5,2,HKC,Shahid Wasif,Charlie Hara-Hinze,"Charlie Hara-Hinze to Shahid Wasif, 1 run"
1789792533081,18.6,2,HKC,Ehsan Khan,Charlie Hara-Hinze,"Charlie Hara-Hinze to Ehsan Khan, <b>FOUR</b>"
1789792544681,$undefined,2,HKC,Shahid Wasif,Ibrahim Takahashi,<b>Ibrahim Takahashi [3.0-0-14-0] is back into the attack</b>
1789792576008,19.1,2,HKC,Shahid Wasif,Ibrahim Takahashi,"Ibrahim Takahashi to Shahid Wasif, <b>FOUR</b>"
1789792577340,$undefined,2,HKC,,,"<b>Result:</b> Hong Kong, China won by 4 wkts"
